timestamp,ip,playerCount,data,hora,minuto,dia_da_semana,final_de_semana,var_jogadores,pct_var_jogadores,media_movel_10,media_movel_30,desvio_movel_30,total_jogadores,proporcao_rede,flag_pico,queda_abrupta,recuperacao,periodo_dia,intervalo_segundos,server_id,servidor_hora
2021-08-01 05:14:13.052,play.wynncraft.com,,2021-08-01,5,14,Sunday,1,,0.0,1178.857142857143,1176.8333333333333,1.926173649830622,81539.0,,0,0,0,Madrugada,3.002,6,play.wynncraft.com_5
2021-08-01 05:14:40.059,play.wynncraft.com,,2021-08-01,5,14,Sunday,1,,0.0,1178.625,1177.84,1.7243356213339265,81492.0,,0,0,0,Madrugada,3.0,6,play.wynncraft.com_5
2021-08-01 05:14:49.060,play.timolia.de,,2021-08-01,5,14,Sunday,1,,0.0,8.11111111111111,8.037037037037036,0.1924500897530665,82667.0,,0,0,0,Madrugada,3.001,5,play.timolia.de_5
2021-08-01 05:14:52.061,play.timolia.de,,2021-08-01,5,14,Sunday,1,,0.0,8.125,8.038461538461538,0.1961161351618508,82658.0,,0,0,0,Madrugada,3.001,5,play.timolia.de_5
2021-08-01 05:15:37.077,play.wynncraft.com,,2021-08-01,5,15,Sunday,1,,0.0,1173.7777777777778,1176.4444444444443,2.5770187509204443,81416.0,,0,0,0,Madrugada,3.001,6,play.wynncraft.com_5
2021-08-01 05:15:40.077,play.timolia.de,,2021-08-01,5,15,Sunday,1,,0.0,8.555555555555555,8.62962962962963,0.9666814027804964,82589.0,,0,0,0,Madrugada,3.0,5,play.timolia.de_5
2021-08-01 05:15:43.077,play.timolia.de,,2021-08-01,5,15,Sunday,1,,0.0,8.25,8.653846153846153,0.9774377808299056,82578.0,,0,0,0,Madrugada,3.0,5,play.timolia.de_5
2021-08-01 05:16:13.085,play.wynncraft.com,,2021-08-01,5,16,Sunday,1,,0.0,1171.4444444444443,1173.75,2.6614532374067403,81362.0,,0,0,0,Madrugada,3.001,6,play.wynncraft.com_5
2021-08-01 05:16:31.090,play.timolia.de,,2021-08-01,5,16,Sunday,1,,0.0,8.0,8.37037037037037,0.8388704928131171,82513.0,,0,0,0,Madrugada,3.0,5,play.timolia.de_5
2021-08-01 05:16:34.090,play.timolia.de,,2021-08-01,5,16,Sunday,1,,0.0,8.0,8.346153846153847,0.8458041235379469,82506.0,,0,0,0,Madrugada,3.0,5,play.timolia.de_5
2021-08-01 05:16:52.096,play.wynncraft.com,,2021-08-01,5,16,Sunday,1,,0.0,1168.888888888889,1170.7037037037037,1.8976668840537587,81333.0,,0,0,0,Madrugada,3.001,6,play.wynncraft.com_5
2021-08-01 05:16:58.099,play.wynncraft.com,,2021-08-01,5,16,Sunday,1,,0.0,1168.375,1170.3076923076924,2.0932124744778675,81357.0,,0,0,0,Madrugada,3.002,6,play.wynncraft.com_5
2021-08-01 05:17:22.104,play.timolia.de,,2021-08-01,5,17,Sunday,1,,0.0,8.555555555555555,8.185185185185185,0.3958473906747837,82445.0,,0,0,0,Madrugada,3.001,5,play.timolia.de_5
2021-08-01 05:17:25.104,play.wynncraft.com,,2021-08-01,5,17,Sunday,1,,0.0,1161.375,1167.1923076923076,4.400174821910897,81273.0,,0,0,0,Madrugada,3.0,6,play.wynncraft.com_5
2021-08-01 05:17:25.104,play.timolia.de,,2021-08-01,5,17,Sunday,1,,0.0,8.5,8.192307692307692,0.4019184762457337,81273.0,,0,0,0,Madrugada,3.0,5,play.timolia.de_5
2021-08-01 05:17:28.105,play.wynncraft.com,,2021-08-01,5,17,Sunday,1,,0.0,1161.375,1167.0,4.377975179073988,81285.0,,0,0,0,Madrugada,3.001,6,play.wynncraft.com_5
2021-08-01 05:17:37.106,play.wynncraft.com,,2021-08-01,5,17,Sunday,1,,0.0,1160.7142857142858,1165.875,4.194328469061534,81237.0,,0,0,0,Madrugada,3.001,6,play.wynncraft.com_5
2021-08-01 05:17:46.109,play.wynncraft.com,,2021-08-01,5,17,Sunday,1,,0.0,1161.0,1165.125,3.90442892359968,81227.0,,0,0,0,Madrugada,3.0,6,play.wynncraft.com_5
2021-08-01 05:18:13.117,play.timolia.de,,2021-08-01,5,18,Sunday,1,,0.0,9.0,8.518518518518519,0.509175077225929,82368.0,,0,0,0,Madrugada,3.001,5,play.timolia.de_5
2021-08-01 05:18:16.118,play.timolia.de,,2021-08-01,5,18,Sunday,1,,0.0,9.0,8.538461538461538,0.5083911274507593,82372.0,,0,0,0,Madrugada,3.001,5,play.timolia.de_5
2021-08-01 05:18:46.126,play.wynncraft.com,,2021-08-01,5,18,Sunday,1,,0.0,1163.0,1163.0,1.7559422927155557,81226.0,,0,0,0,Madrugada,3.0,6,play.wynncraft.com_5
2021-08-01 05:18:52.128,play.wynncraft.com,,2021-08-01,5,18,Sunday,1,,0.0,1162.375,1163.2916666666667,1.3344651001595522,81224.0,,0,0,0,Madrugada,3.001,6,play.wynncraft.com_5
2021-08-01 05:19:04.130,play.timolia.de,,2021-08-01,5,19,Sunday,1,,0.0,8.0,8.481481481481481,0.5091750772259407,82361.0,,0,0,0,Madrugada,3.001,5,play.timolia.de_5
2021-08-01 05:19:07.131,play.timolia.de,,2021-08-01,5,19,Sunday,1,,0.0,8.0,8.5,0.5099019513682298,82351.0,,0,0,0,Madrugada,3.001,5,play.timolia.de_5
2021-08-01 05:19:10.132,play.wynncraft.com,,2021-08-01,5,19,Sunday,1,,0.0,1165.7142857142858,1164.1923076923076,2.000384578886271,81204.0,,0,0,0,Madrugada,3.001,6,play.wynncraft.com_5
2021-08-01 05:19:16.133,play.wynncraft.com,,2021-08-01,5,19,Sunday,1,,0.0,1167.0,1164.5384615384614,2.353393622061856,81153.0,,0,0,0,Madrugada,3.0,6,play.wynncraft.com_5
2021-08-01 05:19:28.138,play.wynncraft.com,,2021-08-01,5,19,Sunday,1,,0.0,1170.428571428571,1165.72,3.725139818667037,81152.0,,0,0,0,Madrugada,3.003,6,play.wynncraft.com_5
2021-08-01 05:19:31.138,play.wynncraft.com,,2021-08-01,5,19,Sunday,1,,0.0,1171.1666666666667,1165.75,3.802173291838052,81156.0,,0,0,0,Madrugada,3.0,6,play.wynncraft.com_5
2021-08-01 05:19:34.139,play.wynncraft.com,,2021-08-01,5,19,Sunday,1,,0.0,1172.2,1165.8260869565215,3.8688989969715104,81159.0,,0,0,0,Madrugada,3.001,6,play.wynncraft.com_5
2021-08-01 05:19:55.145,play.wynncraft.com,,2021-08-01,5,19,Sunday,1,,0.0,1167.6666666666667,1166.7727272727273,3.853654026096885,81093.0,,0,0,0,Madrugada,3.001,6,play.wynncraft.com_5
2021-08-01 05:19:55.145,play.timolia.de,,2021-08-01,5,19,Sunday,1,,0.0,7.0,7.481481481481482,0.5798123284231228,81093.0,,0,0,0,Madrugada,3.001,5,play.timolia.de_5
2021-08-01 05:19:58.145,play.timolia.de,,2021-08-01,5,19,Sunday,1,,0.0,7.0,7.423076923076923,0.5038314736651978,82255.0,,0,0,0,Madrugada,3.0,5,play.timolia.de_5
2021-08-01 05:20:16.148,play.wynncraft.com,,2021-08-01,5,20,Sunday,1,,0.0,1167.375,1168.0454545454545,2.7856310347765705,81066.0,,0,0,0,Madrugada,3.0,6,play.wynncraft.com_5
2021-08-01 05:20:46.156,play.timolia.de,,2021-08-01,5,20,Sunday,1,,0.0,7.0,7.0,0.0,82174.0,,0,0,0,Madrugada,3.0,5,play.timolia.de_5
2021-08-01 05:20:49.156,play.timolia.de,,2021-08-01,5,20,Sunday,1,,0.0,7.0,7.0,0.0,82187.0,,0,0,0,Madrugada,3.0,5,play.timolia.de_5
2021-08-01 05:20:52.157,play.wynncraft.com,,2021-08-01,5,20,Sunday,1,,0.0,1168.2222222222222,1168.0833333333333,1.5012072443158937,81004.0,,0,0,0,Madrugada,3.001,6,play.wynncraft.com_5
2021-08-01 05:21:31.169,play.wynncraft.com,,2021-08-01,5,21,Sunday,1,,0.0,1172.0,1169.4444444444443,2.224571408258341,80895.0,,0,0,0,Madrugada,3.0,6,play.wynncraft.com_5
2021-08-01 05:21:37.171,play.timolia.de,,2021-08-01,5,21,Sunday,1,,0.0,7.0,7.0,0.0,82034.0,,0,0,0,Madrugada,3.001,5,play.timolia.de_5
2021-08-01 05:21:40.171,play.timolia.de,,2021-08-01,5,21,Sunday,1,,0.0,7.0,7.0,0.0,82019.0,,0,0,0,Madrugada,3.0,5,play.timolia.de_5
2021-08-01 05:21:55.178,play.wynncraft.com,,2021-08-01,5,21,Sunday,1,,0.0,1170.5,1169.962962962963,2.0658669534888103,80873.0,,0,0,0,Madrugada,3.0,6,play.wynncraft.com_5
2021-08-01 05:22:04.180,play.wynncraft.com,,2021-08-01,5,22,Sunday,1,,0.0,1169.625,1170.1538461538462,1.8908687466769003,80888.0,,0,0,0,Madrugada,3.001,6,play.wynncraft.com_5
2021-08-01 05:22:28.187,play.timolia.de,,2021-08-01,5,22,Sunday,1,,0.0,7.666666666666667,7.222222222222222,0.4236592728790093,82023.0,,0,0,0,Madrugada,3.002,5,play.timolia.de_5
2021-08-01 05:22:31.187,play.timolia.de,,2021-08-01,5,22,Sunday,1,,0.0,7.75,7.230769230769231,0.4296689244347801,81997.0,,0,0,0,Madrugada,3.0,5,play.timolia.de_5
2021-08-01 05:22:34.187,play.wynncraft.com,,2021-08-01,5,22,Sunday,1,,0.0,1170.3333333333333,1170.7692307692307,1.607673905484598,80833.0,,0,0,0,Madrugada,3.0,6,play.wynncraft.com_5
2021-08-01 05:22:52.192,play.wynncraft.com,,2021-08-01,5,22,Sunday,1,,0.0,1172.0,1170.72,1.6462077638728667,80751.0,,0,0,0,Madrugada,3.001,6,play.wynncraft.com_5
2021-08-01 05:23:19.199,play.timolia.de,,2021-08-01,5,23,Sunday,1,,0.0,8.0,7.777777777777778,0.4236592728787972,81868.0,,0,0,0,Madrugada,3.001,5,play.timolia.de_5
2021-08-01 05:23:22.199,play.timolia.de,,2021-08-01,5,23,Sunday,1,,0.0,8.0,7.8076923076923075,0.4019184762458969,81826.0,,0,0,0,Madrugada,3.0,5,play.timolia.de_5
2021-08-01 05:23:43.207,play.wynncraft.com,,2021-08-01,5,23,Sunday,1,,0.0,1171.6666666666667,1171.7407407407406,1.9133657942588889,80554.0,,0,0,0,Madrugada,3.002,6,play.wynncraft.com_5
2021-08-01 05:24:10.213,play.wynncraft.com,,2021-08-01,5,24,Sunday,1,,0.0,1168.0,1170.7407407407406,2.625211971142801,80535.0,,0,0,0,Madrugada,3.001,6,play.wynncraft.com_5
2021-08-01 05:24:10.213,play.timolia.de,,2021-08-01,5,24,Sunday,1,,0.0,8.0,8.0,0.0,80535.0,,0,0,0,Madrugada,3.001,5,play.timolia.de_5
2021-08-01 05:24:13.214,play.timolia.de,,2021-08-01,5,24,Sunday,1,,0.0,8.0,8.0,0.0,81697.0,,0,0,0,Madrugada,3.001,5,play.timolia.de_5
2021-08-01 05:24:22.216,play.wynncraft.com,,2021-08-01,5,24,Sunday,1,,0.0,1169.5,1170.6296296296296,2.6039636676272564,80528.0,,0,0,0,Madrugada,3.002,6,play.wynncraft.com_5
2021-08-01 05:24:40.219,play.wynncraft.com,,2021-08-01,5,24,Sunday,1,,0.0,1170.875,1170.3846153846157,2.5467928553228023,80556.0,,0,0,0,Madrugada,3.0,6,play.wynncraft.com_5
2021-08-01 05:24:43.219,play.wynncraft.com,,2021-08-01,5,24,Sunday,1,,0.0,1171.0,1170.24,2.487971061296049,80547.0,,0,0,0,Madrugada,3.0,6,play.wynncraft.com_5
2021-08-01 05:24:58.222,play.wynncraft.com,,2021-08-01,5,24,Sunday,1,,0.0,1173.142857142857,1170.1666666666667,2.5480882294608853,80509.0,,0,0,0,Madrugada,3.0,6,play.wynncraft.com_5
2021-08-01 05:25:01.223,play.timolia.de,,2021-08-01,5,25,Sunday,1,,0.0,8.0,8.0,0.0,81642.0,,0,0,0,Madrugada,3.001,5,play.timolia.de_5
2021-08-01 05:25:04.224,play.timolia.de,,2021-08-01,5,25,Sunday,1,,0.0,8.0,8.0,0.0,81671.0,,0,0,0,Madrugada,3.001,5,play.timolia.de_5
2021-08-01 05:25:07.225,play.wynncraft.com,,2021-08-01,5,25,Sunday,1,,0.0,1173.3333333333333,1170.3478260869565,2.5868319633781174,80495.0,,0,0,0,Madrugada,3.001,6,play.wynncraft.com_5
2021-08-01 05:25:10.226,play.wynncraft.com,,2021-08-01,5,25,Sunday,1,,0.0,1173.3333333333333,1170.5,2.5401537265457232,80506.0,,0,0,0,Madrugada,3.001,6,play.wynncraft.com_5
2021-08-01 05:25:43.233,play.wynncraft.com,,2021-08-01,5,25,Sunday,1,,0.0,1167.3333333333333,1170.1304347826087,2.896774818629152,80376.0,,0,0,0,Madrugada,3.001,6,play.wynncraft.com_5
2021-08-01 05:25:52.233,play.timolia.de,,2021-08-01,5,25,Sunday,1,,0.0,9.0,8.444444444444445,0.5063696835505196,81509.0,,0,0,0,Madrugada,3.0,5,play.timolia.de_5
2021-08-01 05:25:55.234,play.timolia.de,,2021-08-01,5,25,Sunday,1,,0.0,9.0,8.461538461538462,0.5083911274507863,81510.0,,0,0,0,Madrugada,3.001,5,play.timolia.de_5
2021-08-01 05:26:34.244,play.wynncraft.com,,2021-08-01,5,26,Sunday,1,,0.0,1170.2222222222222,1169.0384615384614,2.2177604785603453,80276.0,,0,0,0,Madrugada,3.001,6,play.wynncraft.com_5
2021-08-01 05:26:43.247,play.timolia.de,,2021-08-01,5,26,Sunday,1,,0.0,9.0,9.0,0.0,81436.0,,0,0,0,Madrugada,3.002,5,play.timolia.de_5
2021-08-01 05:26:46.248,play.timolia.de,,2021-08-01,5,26,Sunday,1,,0.0,9.0,9.0,0.0,81429.0,,0,0,0,Madrugada,3.001,5,play.timolia.de_5
2021-08-01 05:27:07.256,play.wynncraft.com,,2021-08-01,5,27,Sunday,1,,0.0,1165.111111111111,1168.0,2.855494030041859,80293.0,,0,0,0,Madrugada,3.001,6,play.wynncraft.com_5
2021-08-01 05:27:34.263,play.timolia.de,,2021-08-01,5,27,Sunday,1,,0.0,9.0,9.0,0.0,81352.0,,0,0,0,Madrugada,3.0,5,play.timolia.de_5
2021-08-01 05:27:37.263,play.timolia.de,,2021-08-01,5,27,Sunday,1,,0.0,9.0,9.0,0.0,81347.0,,0,0,0,Madrugada,3.0,5,play.timolia.de_5
2021-08-01 05:27:40.264,play.wynncraft.com,,2021-08-01,5,27,Sunday,1,,0.0,1162.6666666666667,1165.5185185185185,3.117819385823424,80208.0,,0,0,0,Madrugada,3.001,6,play.wynncraft.com_5
2021-08-01 05:28:25.273,play.timolia.de,,2021-08-01,5,28,Sunday,1,,0.0,9.0,9.0,0.0,81241.0,,0,0,0,Madrugada,3.001,5,play.timolia.de_5
2021-08-01 05:28:28.274,play.timolia.de,,2021-08-01,5,28,Sunday,1,,0.0,9.0,9.0,0.0,81218.0,,0,0,0,Madrugada,3.001,5,play.timolia.de_5
2021-08-01 05:28:31.274,play.wynncraft.com,,2021-08-01,5,28,Sunday,1,,0.0,1163.5555555555557,1163.5555555555557,1.846687957431628,80047.0,,0,0,0,Madrugada,3.0,6,play.wynncraft.com_5
2021-08-01 05:29:16.286,play.timolia.de,,2021-08-01,5,29,Sunday,1,,0.0,9.0,9.0,0.0,81112.0,,0,0,0,Madrugada,3.0,5,play.timolia.de_5
2021-08-01 05:29:19.287,play.timolia.de,,2021-08-01,5,29,Sunday,1,,0.0,9.0,9.0,0.0,81112.0,,0,0,0,Madrugada,3.001,5,play.timolia.de_5
2021-08-01 05:30:01.295,play.wynncraft.com,,2021-08-01,5,30,Sunday,1,,0.0,1172.888888888889,1172.5862068965516,1.4272161063889024,79895.0,,0,0,0,Madrugada,3.0,6,play.wynncraft.com_5
2021-08-01 05:30:07.297,play.timolia.de,,2021-08-01,5,30,Sunday,1,,0.0,9.88888888888889,9.296296296296296,0.4653216269772393,81050.0,,0,0,0,Madrugada,3.001,5,play.timolia.de_5
2021-08-01 05:30:10.297,play.timolia.de,,2021-08-01,5,30,Sunday,1,,0.0,10.0,9.307692307692308,0.4706787243410599,81068.0,,0,0,0,Madrugada,3.0,5,play.timolia.de_5
2021-08-01 05:30:13.298,play.wynncraft.com,,2021-08-01,5,30,Sunday,1,,0.0,1172.125,1172.75,1.265642861723866,79907.0,,0,0,0,Madrugada,3.001,6,play.wynncraft.com_5
2021-08-01 05:30:49.307,play.wynncraft.com,,2021-08-01,5,30,Sunday,1,,0.0,1167.7777777777778,1170.888888888889,2.5770187509432216,79846.0,,0,0,0,Madrugada,3.0,6,play.wynncraft.com_5
2021-08-01 05:30:55.308,play.wynncraft.com,,2021-08-01,5,30,Sunday,1,,0.0,1166.75,1170.3461538461538,3.032389258844101,79814.0,,0,0,0,Madrugada,3.001,6,play.wynncraft.com_5
2021-08-01 05:30:58.308,play.timolia.de,,2021-08-01,5,30,Sunday,1,,0.0,10.0,9.925925925925926,0.5495400822529983,80928.0,,0,0,0,Madrugada,3.0,5,play.timolia.de_5
2021-08-01 05:31:01.309,play.timolia.de,,2021-08-01,5,31,Sunday,1,,0.0,10.0,9.961538461538462,0.5276945503510437,80900.0,,0,0,0,Madrugada,3.001,5,play.timolia.de_5
2021-08-01 05:31:04.308,play.wynncraft.com,,2021-08-01,5,31,Sunday,1,,0.0,1165.142857142857,1169.36,3.414186091667293,79755.0,,0,0,0,Madrugada,2.999,6,play.wynncraft.com_5
2021-08-01 05:31:34.316,play.wynncraft.com,,2021-08-01,5,31,Sunday,1,,0.0,1159.6666666666667,1164.76,4.74587540242291,79653.0,,0,0,0,Madrugada,3.001,6,play.wynncraft.com_5
2021-08-01 05:31:37.316,play.wynncraft.com,,2021-08-01,5,31,Sunday,1,,0.0,1159.375,1164.5,4.662524041424976,79622.0,,0,0,0,Madrugada,3.0,6,play.wynncraft.com_5
2021-08-01 05:31:49.319,play.timolia.de,,2021-08-01,5,31,Sunday,1,,0.0,10.0,10.0,0.0,80745.0,,0,0,0,Madrugada,3.001,5,play.timolia.de_5
2021-08-01 05:31:52.320,play.timolia.de,,2021-08-01,5,31,Sunday,1,,0.0,10.0,10.0,0.0,80727.0,,0,0,0,Madrugada,3.001,5,play.timolia.de_5
2021-08-01 05:32:16.322,play.wynncraft.com,,2021-08-01,5,32,Sunday,1,,0.0,1159.3333333333333,1159.7083333333333,2.031901373252849,79554.0,,0,0,0,Madrugada,3.0,6,play.wynncraft.com_5
2021-08-01 05:32:31.326,play.wynncraft.com,,2021-08-01,5,32,Sunday,1,,0.0,1157.25,1158.8,2.041241452846956,79539.0,,0,0,0,Madrugada,3.0,6,play.wynncraft.com_5
2021-08-01 05:32:40.327,play.timolia.de,,2021-08-01,5,32,Sunday,1,,0.0,9.666666666666666,9.88888888888889,0.3202563076231964,80664.0,,0,0,0,Madrugada,3.0,5,play.timolia.de_5
2021-08-01 05:32:43.328,play.timolia.de,,2021-08-01,5,32,Sunday,1,,0.0,9.625,9.884615384615383,0.3258125936217352,80652.0,,0,0,0,Madrugada,3.001,5,play.timolia.de_5
2021-08-01 05:33:25.339,play.wynncraft.com,,2021-08-01,5,33,Sunday,1,,0.0,1160.3333333333333,1158.8148148148148,2.450071224441773,79442.0,,0,0,0,Madrugada,3.001,6,play.wynncraft.com_5
2021-08-01 05:33:31.339,play.timolia.de,,2021-08-01,5,33,Sunday,1,,0.0,9.0,9.333333333333334,0.4803844614241193,80539.0,,0,0,0,Madrugada,3.0,5,play.timolia.de_5
2021-08-01 05:33:34.339,play.timolia.de,,2021-08-01,5,33,Sunday,1,,0.0,9.0,9.307692307692308,0.4706787243410526,80513.0,,0,0,0,Madrugada,3.0,5,play.timolia.de_5
2021-08-01 05:34:22.354,play.timolia.de,,2021-08-01,5,34,Sunday,1,,0.0,9.0,9.0,0.0,80473.0,,0,0,0,Madrugada,3.002,5,play.timolia.de_5
2021-08-01 05:34:25.354,play.timolia.de,,2021-08-01,5,34,Sunday,1,,0.0,9.0,9.0,0.0,80492.0,,0,0,0,Madrugada,3.0,5,play.timolia.de_5
2021-08-01 05:34:34.356,play.wynncraft.com,,2021-08-01,5,34,Sunday,1,,0.0,1156.888888888889,1158.071428571429,2.2431553743953936,79335.0,,0,0,0,Madrugada,3.001,6,play.wynncraft.com_5
2021-08-01 05:35:10.366,play.wynncraft.com,,2021-08-01,5,35,Sunday,1,,0.0,1161.888888888889,1159.178571428571,2.789578110333729,79332.0,,0,0,0,Madrugada,3.001,6,play.wynncraft.com_5
2021-08-01 05:35:13.367,play.timolia.de,,2021-08-01,5,35,Sunday,1,,0.0,9.0,9.037037037037036,0.1924500897522239,80479.0,,0,0,0,Madrugada,3.001,5,play.timolia.de_5
2021-08-01 05:35:16.367,play.timolia.de,,2021-08-01,5,35,Sunday,1,,0.0,9.0,9.038461538461538,0.196116135160991,80450.0,,0,0,0,Madrugada,3.0,5,play.timolia.de_5
2021-08-01 05:35:25.369,play.wynncraft.com,,2021-08-01,5,35,Sunday,1,,0.0,1163.75,1159.8148148148148,3.186957037466976,79297.0,,0,0,0,Madrugada,3.0,6,play.wynncraft.com_5
2021-08-01 05:35:28.370,play.wynncraft.com,,2021-08-01,5,35,Sunday,1,,0.0,1163.857142857143,1159.8076923076924,3.2498520679536123,79275.0,,0,0,0,Madrugada,3.001,6,play.wynncraft.com_5
2021-08-01 05:36:04.380,play.timolia.de,,2021-08-01,5,36,Sunday,1,,0.0,9.0,9.0,0.0,80325.0,,0,0,0,Madrugada,3.0,5,play.timolia.de_5
2021-08-01 05:36:07.380,play.timolia.de,,2021-08-01,5,36,Sunday,1,,0.0,9.0,9.0,0.0,80312.0,,0,0,0,Madrugada,3.0,5,play.timolia.de_5
2021-08-01 05:36:13.382,play.wynncraft.com,,2021-08-01,5,36,Sunday,1,,0.0,1163.0,1162.4615384615386,1.5551403603657812,79146.0,,0,0,0,Madrugada,3.002,6,play.wynncraft.com_5
2021-08-01 05:36:55.397,play.timolia.de,,2021-08-01,5,36,Sunday,1,,0.0,10.0,9.555555555555555,0.5063696835501713,80228.0,,0,0,0,Madrugada,3.0,5,play.timolia.de_5
2021-08-01 05:36:58.398,play.timolia.de,,2021-08-01,5,36,Sunday,1,,0.0,10.0,9.576923076923077,0.5038314736644873,79048.0,,0,0,0,Madrugada,3.001,5,play.timolia.de_5
2021-08-01 05:36:58.398,play.wynncraft.com,,2021-08-01,5,36,Sunday,1,,0.0,1166.5555555555557,1164.071428571429,2.275938088280735,79048.0,,0,0,0,Madrugada,3.001,6,play.wynncraft.com_5
2021-08-01 05:37:46.415,play.timolia.de,,2021-08-01,5,37,Sunday,1,,0.0,9.88888888888889,9.962962962962964,0.1924500897514857,80173.0,,0,0,0,Madrugada,3.0,5,play.timolia.de_5
2021-08-01 05:37:49.416,play.wynncraft.com,,2021-08-01,5,37,Sunday,1,,0.0,1169.111111111111,1166.428571428571,2.6165933670132224,79037.0,,0,0,0,Madrugada,3.001,6,play.wynncraft.com_5
2021-08-01 05:37:49.416,play.timolia.de,,2021-08-01,5,37,Sunday,1,,0.0,9.875,9.961538461538462,0.19611613516024,79037.0,,0,0,0,Madrugada,3.001,5,play.timolia.de_5
2021-08-01 05:38:04.420,play.wynncraft.com,,2021-08-01,5,38,Sunday,1,,0.0,1167.625,1166.4814814814815,2.6219542094487625,79022.0,,0,0,0,Madrugada,3.0,6,play.wynncraft.com_5
2021-08-01 05:38:37.430,play.timolia.de,,2021-08-01,5,38,Sunday,1,,0.0,9.0,9.407407407407408,0.5007117441410209,80094.0,,0,0,0,Madrugada,3.001,5,play.timolia.de_5
2021-08-01 05:38:40.431,play.timolia.de,,2021-08-01,5,38,Sunday,1,,0.0,9.0,9.384615384615383,0.4961389383657422,80109.0,,0,0,0,Madrugada,3.001,5,play.timolia.de_5
2021-08-01 05:39:01.438,play.wynncraft.com,,2021-08-01,5,39,Sunday,1,,0.0,1167.6666666666667,1167.962962962963,1.343974630724735,78836.0,,0,0,0,Madrugada,3.0,6,play.wynncraft.com_5
2021-08-01 05:39:19.440,play.wynncraft.com,,2021-08-01,5,39,Sunday,1,,0.0,1166.375,1167.2962962962963,1.3247587541765695,78917.0,,0,0,0,Madrugada,3.001,6,play.wynncraft.com_5
2021-08-01 05:39:28.444,play.timolia.de,,2021-08-01,5,39,Sunday,1,,0.0,9.0,9.037037037037036,0.1924500897522403,80002.0,,0,0,0,Madrugada,3.002,5,play.timolia.de_5
2021-08-01 05:39:31.445,play.timolia.de,,2021-08-01,5,39,Sunday,1,,0.0,9.0,9.038461538461538,0.1961161351610077,80001.0,,0,0,0,Madrugada,3.001,5,play.timolia.de_5
2021-08-01 05:39:37.447,play.wynncraft.com,,2021-08-01,5,39,Sunday,1,,0.0,1165.25,1167.111111111111,1.577079417456883,78863.0,,0,0,0,Madrugada,3.001,6,play.wynncraft.com_5
2021-08-01 05:39:43.449,play.wynncraft.com,,2021-08-01,5,39,Sunday,1,,0.0,1165.428571428571,1167.1153846153843,1.6081523087107914,78823.0,,0,0,0,Madrugada,3.002,6,play.wynncraft.com_5
2021-08-01 05:39:55.452,play.wynncraft.com,,2021-08-01,5,39,Sunday,1,,0.0,1167.0,1166.92,1.4977761298920262,78860.0,,0,0,0,Madrugada,3.001,6,play.wynncraft.com_5
2021-08-01 05:40:07.454,play.wynncraft.com,,2021-08-01,5,40,Sunday,1,,0.0,1166.571428571429,1166.4583333333333,1.5874279631753856,78887.0,,0,0,0,Madrugada,3.001,6,play.wynncraft.com_5
2021-08-01 05:40:19.457,play.timolia.de,,2021-08-01,5,40,Sunday,1,,0.0,9.0,9.037037037037036,0.1924500897522403,80010.0,,0,0,0,Madrugada,3.001,5,play.timolia.de_5
2021-08-01 05:40:22.458,play.timolia.de,,2021-08-01,5,40,Sunday,1,,0.0,9.0,9.038461538461538,0.1961161351610077,79969.0,,0,0,0,Madrugada,3.001,5,play.timolia.de_5
2021-08-01 05:40:31.459,play.wynncraft.com,,2021-08-01,5,40,Sunday,1,,0.0,1159.75,1164.0416666666667,3.457558408333713,78782.0,,0,0,0,Madrugada,3.0,6,play.wynncraft.com_5
2021-08-01 05:40:49.463,play.wynncraft.com,,2021-08-01,5,40,Sunday,1,,0.0,1157.5,1162.125,4.406640246609599,78741.0,,0,0,0,Madrugada,3.0,6,play.wynncraft.com_5
2021-08-01 05:41:10.471,play.wynncraft.com,,2021-08-01,5,41,Sunday,1,,0.0,1155.625,1159.5416666666667,4.568123643842936,78743.0,,0,0,0,Madrugada,3.001,6,play.wynncraft.com_5
2021-08-01 05:41:10.471,play.timolia.de,,2021-08-01,5,41,Sunday,1,,0.0,9.11111111111111,9.037037037037036,0.19245008975224,78743.0,,0,0,0,Madrugada,3.001,5,play.timolia.de_5
2021-08-01 05:41:13.471,play.timolia.de,,2021-08-01,5,41,Sunday,1,,0.0,9.125,9.038461538461538,0.1961161351610074,79877.0,,0,0,0,Madrugada,3.0,5,play.timolia.de_5
2021-08-01 05:41:46.479,play.wynncraft.com,,2021-08-01,5,41,Sunday,1,,0.0,1152.3333333333333,1155.0,2.5139610184322185,78697.0,,0,0,0,Madrugada,3.0,6,play.wynncraft.com_5
2021-08-01 05:41:49.480,us.shotbow.net,,2021-08-01,5,41,Sunday,1,,0.0,204.55555555555557,206.3793103448276,1.497946048654007,79631.0,,0,0,0,Madrugada,3.001,9,us.shotbow.net_5
2021-08-01 05:42:01.484,play.timolia.de,,2021-08-01,5,42,Sunday,1,,0.0,9.0,9.037037037037036,0.19245008975224,79824.0,,0,0,0,Madrugada,3.0,5,play.timolia.de_5
2021-08-01 05:42:04.484,play.timolia.de,,2021-08-01,5,42,Sunday,1,,0.0,9.0,9.038461538461538,0.1961161351610074,79821.0,,0,0,0,Madrugada,3.0,5,play.timolia.de_5
